datetime,serial_number_of_system_during_year,basin_of_origin,name,date_dd-mm-yyyy,time-utc,lat,long,ci_no,estimated_central_pressure_hPa,maximum_sustained_surface_wind_kt,pressure_drop_hPa,grade,flow,basin_at_time,data_type
7/29/2015 17:00,6,BOB,KOMEN,29-07-2015,1700,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 17:30,6,BOB,KOMEN,29-07-2015,1730,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 18:00,6,BOB,KOMEN,29-07-2015,1800,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,BT
7/29/2015 18:30,6,BOB,KOMEN,29-07-2015,1830,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 19:00,6,BOB,KOMEN,29-07-2015,1900,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 19:30,6,BOB,KOMEN,29-07-2015,1930,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 20:00,6,BOB,KOMEN,29-07-2015,2000,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 20:30,6,BOB,KOMEN,29-07-2015,2030,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 21:00,6,BOB,KOMEN,29-07-2015,2100,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 21:30,6,BOB,KOMEN,29-07-2015,2130,21.6,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 22:00,6,BOB,KOMEN,29-07-2015,2200,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 22:30,6,BOB,KOMEN,29-07-2015,2230,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 23:00,6,BOB,KOMEN,29-07-2015,2300,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/29/2015 23:30,6,BOB,KOMEN,29-07-2015,2330,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 0:00,6,BOB,KOMEN,30-07-2015,0,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,BT
7/30/2015 0:30,6,BOB,KOMEN,30-07-2015,30,21.7,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 1:00,6,BOB,KOMEN,30-07-2015,100,21.8,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 1:30,6,BOB,KOMEN,30-07-2015,130,21.8,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 2:00,6,BOB,KOMEN,30-07-2015,200,21.9,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 2:30,6,BOB,KOMEN,30-07-2015,230,22,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 3:00,6,BOB,KOMEN,30-07-2015,300,22,91.4,2.5,986,35,7,CS,O2L,BoB,BT
7/30/2015 3:30,6,BOB,KOMEN,30-07-2015,330,22,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 4:00,6,BOB,KOMEN,30-07-2015,400,22.1,91.4,2.5,986,35,7,CS,O2L,BoB,IPL
7/30/2015 4:30,6,BOB,KOMEN,30-07-2015,430,22.1,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 5:00,6,BOB,KOMEN,30-07-2015,500,22.1,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 5:30,6,BOB,KOMEN,30-07-2015,530,22.2,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 6:00,6,BOB,KOMEN,30-07-2015,600,22.2,91.4,2.5,986,40,8,CS,O2L,BoB,BT
7/30/2015 6:30,6,BOB,KOMEN,30-07-2015,630,22.2,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 7:00,6,BOB,KOMEN,30-07-2015,700,22.2,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 7:30,6,BOB,KOMEN,30-07-2015,730,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 8:00,6,BOB,KOMEN,30-07-2015,800,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 8:30,6,BOB,KOMEN,30-07-2015,830,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 9:00,6,BOB,KOMEN,30-07-2015,900,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,BT
7/30/2015 9:30,6,BOB,KOMEN,30-07-2015,930,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 10:00,6,BOB,KOMEN,30-07-2015,1000,22.3,91.4,2.5,986,40,8,CS,O2L,BoB,IPL
7/30/2015 10:30,6,BOB,KOMEN,30-07-2015,1030,22.4,91.4,2.5,987,40,8,CS,O2L,BoB,IPL
7/30/2015 11:00,6,BOB,KOMEN,30-07-2015,1100,22.4,91.4,2.5,987,35,7,CS,O2L,BoB,IPL
7/30/2015 11:30,6,BOB,KOMEN,30-07-2015,1130,22.4,91.4,2.5,988,35,7,CS,O2L,BoB,IPL
7/30/2015 12:00,6,BOB,KOMEN,30-07-2015,1200,22.4,91.4,2.5,988,35,7,CS,O2L,BoB,BT
10/24/2019 3:00,7,AS,KYAAR,24-10-2019,300,15.4,70.4,1.5,1000,25,3,D,O2L,AS,BT
10/24/2019 3:30,7,AS,KYAAR,24-10-2019,330,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 4:00,7,AS,KYAAR,24-10-2019,400,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 4:30,7,AS,KYAAR,24-10-2019,430,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 5:00,7,AS,KYAAR,24-10-2019,500,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 5:30,7,AS,KYAAR,24-10-2019,530,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 6:00,7,AS,KYAAR,24-10-2019,600,15.4,70.4,1.5,1000,25,3,D,O2L,AS,BT
10/24/2019 6:30,7,AS,KYAAR,24-10-2019,630,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 7:00,7,AS,KYAAR,24-10-2019,700,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 7:30,7,AS,KYAAR,24-10-2019,730,15.4,70.4,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 8:00,7,AS,KYAAR,24-10-2019,800,15.4,70.5,1.5,1000,25,3,D,O2L,AS,IPL
10/24/2019 8:30,7,AS,KYAAR,24-10-2019,830,15.4,70.5,1.5,999,25,4,D,O2L,AS,IPL
10/24/2019 9:00,7,AS,KYAAR,24-10-2019,900,15.4,70.5,1.5,999,30,4,DD,O2L,AS,IPL
10/24/2019 9:30,7,AS,KYAAR,24-10-2019,930,15.4,70.6,1.5,999,30,4,DD,O2L,AS,IPL
10/24/2019 10:00,7,AS,KYAAR,24-10-2019,1000,15.5,70.6,1.5,999,30,4,DD,O2L,AS,IPL
10/24/2019 10:30,7,AS,KYAAR,24-10-2019,1030,15.5,70.7,1.5,998,30,4,DD,O2L,AS,IPL
10/24/2019 11:00,7,AS,KYAAR,24-10-2019,1100,15.5,70.7,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 11:30,7,AS,KYAAR,24-10-2019,1130,15.5,70.8,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 12:00,7,AS,KYAAR,24-10-2019,1200,15.5,70.8,1.5,998,30,5,DD,O2L,AS,BT
10/24/2019 12:30,7,AS,KYAAR,24-10-2019,1230,15.5,70.8,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 13:00,7,AS,KYAAR,24-10-2019,1300,15.5,70.9,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 13:30,7,AS,KYAAR,24-10-2019,1330,15.5,70.9,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 14:00,7,AS,KYAAR,24-10-2019,1400,15.6,71,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 14:30,7,AS,KYAAR,24-10-2019,1430,15.6,71,1.5,998,30,5,DD,O2L,AS,IPL
10/24/2019 15:00,7,AS,KYAAR,24-10-2019,1500,15.6,71.1,1.5,997,30,6,DD,O2L,AS,IPL
10/24/2019 15:30,7,AS,KYAAR,24-10-2019,1530,15.6,71.1,1.5,997,30,6,DD,O2L,AS,IPL
10/24/2019 16:00,7,AS,KYAAR,24-10-2019,1600,15.6,71.2,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 16:30,7,AS,KYAAR,24-10-2019,1630,15.6,71.2,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 17:00,7,AS,KYAAR,24-10-2019,1700,15.7,71.2,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 17:30,7,AS,KYAAR,24-10-2019,1730,15.7,71.3,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 18:00,7,AS,KYAAR,24-10-2019,1800,15.7,71.3,2,997,30,6,DD,O2L,AS,BT
10/24/2019 18:30,7,AS,KYAAR,24-10-2019,1830,15.7,71.3,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 19:00,7,AS,KYAAR,24-10-2019,1900,15.7,71.3,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 19:30,7,AS,KYAAR,24-10-2019,1930,15.8,71.4,2,997,30,6,DD,O2L,AS,IPL
10/24/2019 20:00,7,AS,KYAAR,24-10-2019,2000,15.8,71.4,2,997,35,7,CS,O2L,AS,IPL
10/24/2019 20:30,7,AS,KYAAR,24-10-2019,2030,15.8,71.4,2.5,996,35,7,CS,O2L,AS,IPL
10/24/2019 21:00,7,AS,KYAAR,24-10-2019,2100,15.8,71.4,2.5,996,35,7,CS,O2L,AS,IPL
10/24/2019 21:30,7,AS,KYAAR,24-10-2019,2130,15.8,71.4,2.5,996,35,7,CS,O2L,AS,IPL
10/24/2019 22:00,7,AS,KYAAR,24-10-2019,2200,15.8,71.4,2.5,996,35,8,CS,O2L,AS,IPL
10/24/2019 22:30,7,AS,KYAAR,24-10-2019,2230,15.8,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/24/2019 23:00,7,AS,KYAAR,24-10-2019,2300,15.9,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/24/2019 23:30,7,AS,KYAAR,24-10-2019,2330,15.9,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 0:00,7,AS,KYAAR,25-10-2019,0,15.9,71.5,2.5,996,40,8,CS,O2L,AS,BT
10/25/2019 0:30,7,AS,KYAAR,25-10-2019,30,15.9,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 1:00,7,AS,KYAAR,25-10-2019,100,15.9,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 1:30,7,AS,KYAAR,25-10-2019,130,16,71.5,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 2:00,7,AS,KYAAR,25-10-2019,200,16,71.6,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 2:30,7,AS,KYAAR,25-10-2019,230,16,71.6,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 3:00,7,AS,KYAAR,25-10-2019,300,16,71.6,2.5,996,40,8,CS,O2L,AS,BT
10/25/2019 3:30,7,AS,KYAAR,25-10-2019,330,16,71.6,2.5,996,40,8,CS,O2L,AS,IPL
10/25/2019 4:00,7,AS,KYAAR,25-10-2019,400,16,71.7,2.5,995,40,9,CS,O2L,AS,IPL
10/25/2019 4:30,7,AS,KYAAR,25-10-2019,430,16,71.7,3,995,40,9,CS,O2L,AS,IPL
10/25/2019 5:00,7,AS,KYAAR,25-10-2019,500,16.1,71.8,3,995,45,9,CS,O2L,AS,IPL
10/25/2019 5:30,7,AS,KYAAR,25-10-2019,530,16.1,71.8,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 6:00,7,AS,KYAAR,25-10-2019,600,16.1,71.8,3,994,45,10,CS,O2L,AS,BT
10/25/2019 6:30,7,AS,KYAAR,25-10-2019,630,16.1,71.8,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 7:00,7,AS,KYAAR,25-10-2019,700,16.1,71.8,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 7:30,7,AS,KYAAR,25-10-2019,730,16.2,71.8,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 8:00,7,AS,KYAAR,25-10-2019,800,16.2,71.7,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 8:30,7,AS,KYAAR,25-10-2019,830,16.2,71.7,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 9:00,7,AS,KYAAR,25-10-2019,900,16.2,71.7,3,994,45,10,CS,O2L,AS,BT
10/25/2019 9:30,7,AS,KYAAR,25-10-2019,930,16.2,71.7,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 10:00,7,AS,KYAAR,25-10-2019,1000,16.2,71.7,3,994,45,10,CS,O2L,AS,IPL
10/25/2019 10:30,7,AS,KYAAR,25-10-2019,1030,16.3,71.7,3,993,45,11,CS,O2L,AS,IPL
10/25/2019 11:00,7,AS,KYAAR,25-10-2019,1100,16.3,71.7,3,993,50,11,SCS,O2L,AS,IPL
10/25/2019 11:30,7,AS,KYAAR,25-10-2019,1130,16.3,71.7,3,992,50,12,SCS,O2L,AS,IPL
10/25/2019 12:00,7,AS,KYAAR,25-10-2019,1200,16.3,71.7,3,992,50,12,SCS,O2L,AS,BT
10/25/2019 12:30,7,AS,KYAAR,25-10-2019,1230,16.3,71.7,3,992,50,12,SCS,O2L,AS,IPL
10/25/2019 13:00,7,AS,KYAAR,25-10-2019,1300,16.3,71.7,3,992,50,13,SCS,O2L,AS,IPL
10/25/2019 13:30,7,AS,KYAAR,25-10-2019,1330,16.3,71.7,3,991,55,14,SCS,O2L,AS,IPL
10/25/2019 14:00,7,AS,KYAAR,25-10-2019,1400,16.3,71.7,3.5,991,55,14,SCS,O2L,AS,IPL
10/25/2019 14:30,7,AS,KYAAR,25-10-2019,1430,16.3,71.7,3.5,991,55,15,SCS,O2L,AS,IPL
10/25/2019 15:00,7,AS,KYAAR,25-10-2019,1500,16.3,71.7,3.5,991,55,15,SCS,O2L,AS,BT
10/25/2019 15:30,7,AS,KYAAR,25-10-2019,1530,16.3,71.7,3.5,991,55,15,SCS,O2L,AS,IPL
10/25/2019 16:00,7,AS,KYAAR,25-10-2019,1600,16.3,71.7,3.5,991,55,15,SCS,O2L,AS,IPL
10/25/2019 16:30,7,AS,KYAAR,25-10-2019,1630,16.3,71.6,3.5,991,55,16,SCS,O2L,AS,IPL
10/25/2019 17:00,7,AS,KYAAR,25-10-2019,1700,16.4,71.6,3.5,990,55,16,SCS,O2L,AS,IPL
10/25/2019 17:30,7,AS,KYAAR,25-10-2019,1730,16.4,71.5,3.5,990,55,16,SCS,O2L,AS,IPL
10/25/2019 18:00,7,AS,KYAAR,25-10-2019,1800,16.4,71.5,3.5,990,55,16,SCS,O2L,AS,BT
10/25/2019 18:30,7,AS,KYAAR,25-10-2019,1830,16.4,71.5,3.5,990,55,16,SCS,O2L,AS,IPL
10/25/2019 19:00,7,AS,KYAAR,25-10-2019,1900,16.4,71.4,3.5,989,55,17,SCS,O2L,AS,IPL
10/25/2019 19:30,7,AS,KYAAR,25-10-2019,1930,16.5,71.4,3.5,989,55,17,SCS,O2L,AS,IPL
10/25/2019 20:00,7,AS,KYAAR,25-10-2019,2000,16.5,71.3,3.5,989,60,17,SCS,O2L,AS,IPL
10/25/2019 20:30,7,AS,KYAAR,25-10-2019,2030,16.5,71.3,3.5,988,60,18,SCS,O2L,AS,IPL
10/25/2019 21:00,7,AS,KYAAR,25-10-2019,2100,16.5,71.2,3.5,988,60,18,SCS,O2L,AS,BT
10/25/2019 21:30,7,AS,KYAAR,25-10-2019,2130,16.5,71.1,3.5,987,60,19,SCS,O2L,AS,IPL
10/25/2019 22:00,7,AS,KYAAR,25-10-2019,2200,16.5,71.1,3.5,987,60,19,SCS,O2L,AS,IPL
10/25/2019 22:30,7,AS,KYAAR,25-10-2019,2230,16.5,71,4,986,65,20,VSCS,O2L,AS,IPL
10/25/2019 23:00,7,AS,KYAAR,25-10-2019,2300,16.5,70.9,4,985,65,21,VSCS,O2L,AS,IPL
10/25/2019 23:30,7,AS,KYAAR,25-10-2019,2330,16.5,70.9,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 0:00,7,AS,KYAAR,26-10-2019,0,16.5,70.8,4,984,65,22,VSCS,O2L,AS,BT
10/26/2019 0:30,7,AS,KYAAR,26-10-2019,30,16.5,70.7,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 1:00,7,AS,KYAAR,26-10-2019,100,16.5,70.7,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 1:30,7,AS,KYAAR,26-10-2019,130,16.6,70.7,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 2:00,7,AS,KYAAR,26-10-2019,200,16.6,70.6,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 2:30,7,AS,KYAAR,26-10-2019,230,16.6,70.6,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 3:00,7,AS,KYAAR,26-10-2019,300,16.6,70.5,4,984,65,22,VSCS,O2L,AS,BT
10/26/2019 3:30,7,AS,KYAAR,26-10-2019,330,16.6,70.4,4,984,65,22,VSCS,O2L,AS,IPL
10/26/2019 4:00,7,AS,KYAAR,26-10-2019,400,16.6,70.3,4,983,65,23,VSCS,O2L,AS,IPL
10/26/2019 4:30,7,AS,KYAAR,26-10-2019,430,16.6,70.2,4,982,70,24,VSCS,O2L,AS,IPL
10/26/2019 5:00,7,AS,KYAAR,26-10-2019,500,16.6,70.1,4.5,980,70,26,VSCS,O2L,AS,IPL
10/26/2019 5:30,7,AS,KYAAR,26-10-2019,530,16.6,70.1,4.5,979,75,27,VSCS,O2L,AS,IPL
10/26/2019 6:00,7,AS,KYAAR,26-10-2019,600,16.6,70,4.5,978,75,28,VSCS,O2L,AS,BT
10/26/2019 6:30,7,AS,KYAAR,26-10-2019,630,16.6,70,4.5,977,75,29,VSCS,O2L,AS,IPL
10/26/2019 7:00,7,AS,KYAAR,26-10-2019,700,16.6,69.9,4.5,977,75,29,VSCS,O2L,AS,IPL
10/26/2019 7:30,7,AS,KYAAR,26-10-2019,730,16.6,69.9,4.5,976,80,30,VSCS,O2L,AS,IPL
10/26/2019 8:00,7,AS,KYAAR,26-10-2019,800,16.6,69.9,4.5,975,80,31,VSCS,O2L,AS,IPL
10/26/2019 8:30,7,AS,KYAAR,26-10-2019,830,16.6,69.8,4.5,975,80,31,VSCS,O2L,AS,IPL
10/26/2019 9:00,7,AS,KYAAR,26-10-2019,900,16.6,69.8,4.5,974,80,32,VSCS,O2L,AS,BT
10/26/2019 9:30,7,AS,KYAAR,26-10-2019,930,16.6,69.7,4.5,973,80,33,VSCS,O2L,AS,IPL
10/26/2019 10:00,7,AS,KYAAR,26-10-2019,1000,16.6,69.7,4.5,973,80,33,VSCS,O2L,AS,IPL
10/26/2019 10:30,7,AS,KYAAR,26-10-2019,1030,16.7,69.6,4.5,972,80,34,VSCS,O2L,AS,IPL
10/26/2019 11:00,7,AS,KYAAR,26-10-2019,1100,16.7,69.5,4.5,971,85,35,VSCS,O2L,AS,IPL
10/26/2019 11:30,7,AS,KYAAR,26-10-2019,1130,16.7,69.5,4.5,971,85,35,VSCS,O2L,AS,IPL
10/26/2019 12:00,7,AS,KYAAR,26-10-2019,1200,16.7,69.4,4.5,970,85,36,VSCS,O2L,AS,BT
10/26/2019 12:30,7,AS,KYAAR,26-10-2019,1230,16.7,69.3,4.5,969,85,37,VSCS,O2L,AS,IPL
10/26/2019 13:00,7,AS,KYAAR,26-10-2019,1300,16.7,69.3,4.5,969,85,37,VSCS,O2L,AS,IPL
10/26/2019 13:30,7,AS,KYAAR,26-10-2019,1330,16.7,69.2,4.5,968,85,38,VSCS,O2L,AS,IPL
10/26/2019 14:00,7,AS,KYAAR,26-10-2019,1400,16.7,69.2,5,968,90,38,ESCS,O2L,AS,IPL
10/26/2019 14:30,7,AS,KYAAR,26-10-2019,1430,16.7,69.1,5,967,90,39,ESCS,O2L,AS,IPL
10/26/2019 15:00,7,AS,KYAAR,26-10-2019,1500,16.7,69.1,5,966,90,40,ESCS,O2L,AS,BT
10/26/2019 15:30,7,AS,KYAAR,26-10-2019,1530,16.7,69.1,5,964,90,42,ESCS,O2L,AS,IPL
10/26/2019 16:00,7,AS,KYAAR,26-10-2019,1600,16.7,69,5,961,95,45,ESCS,O2L,AS,IPL
10/26/2019 16:30,7,AS,KYAAR,26-10-2019,1630,16.7,69,5,958,100,48,ESCS,O2L,AS,IPL
10/26/2019 17:00,7,AS,KYAAR,26-10-2019,1700,16.8,69,5.5,955,100,51,ESCS,O2L,AS,IPL
10/26/2019 17:30,7,AS,KYAAR,26-10-2019,1730,16.8,68.9,5.5,952,105,54,ESCS,O2L,AS,IPL
10/26/2019 18:00,7,AS,KYAAR,26-10-2019,1800,16.8,68.9,5.5,950,105,56,ESCS,O2L,AS,BT
10/26/2019 18:30,7,AS,KYAAR,26-10-2019,1830,16.8,68.8,5.5,949,105,57,ESCS,O2L,AS,IPL
10/26/2019 19:00,7,AS,KYAAR,26-10-2019,1900,16.8,68.8,5.5,948,105,58,ESCS,O2L,AS,IPL
10/26/2019 19:30,7,AS,KYAAR,26-10-2019,1930,16.8,68.7,6,948,110,58,ESCS,O2L,AS,IPL
10/26/2019 20:00,7,AS,KYAAR,26-10-2019,2000,16.9,68.6,6,947,110,59,ESCS,O2L,AS,IPL
10/26/2019 20:30,7,AS,KYAAR,26-10-2019,2030,16.9,68.6,6,947,110,59,ESCS,O2L,AS,IPL
10/26/2019 21:00,7,AS,KYAAR,26-10-2019,2100,16.9,68.5,6,946,110,60,ESCS,O2L,AS,BT
10/26/2019 21:30,7,AS,KYAAR,26-10-2019,2130,16.9,68.4,6,945,110,61,ESCS,O2L,AS,IPL
10/26/2019 22:00,7,AS,KYAAR,26-10-2019,2200,16.9,68.4,6,943,115,63,ESCS,O2L,AS,IPL
10/26/2019 22:30,7,AS,KYAAR,26-10-2019,2230,17,68.4,6,940,115,66,ESCS,O2L,AS,IPL
10/26/2019 23:00,7,AS,KYAAR,26-10-2019,2300,17,68.3,6,938,115,68,ESCS,O2L,AS,IPL
10/26/2019 23:30,7,AS,KYAAR,26-10-2019,2330,17,68.3,6,936,120,70,SuCS,O2L,AS,IPL
10/27/2019 0:00,7,AS,KYAAR,27-10-2019,0,17,68.2,6,934,120,72,SuCS,O2L,AS,BT
10/27/2019 0:30,7,AS,KYAAR,27-10-2019,30,17,68.1,6,933,120,73,SuCS,O2L,AS,IPL
10/27/2019 1:00,7,AS,KYAAR,27-10-2019,100,17,68.1,6,931,120,75,SuCS,O2L,AS,IPL
10/27/2019 1:30,7,AS,KYAAR,27-10-2019,130,17,68,6,930,125,76,SuCS,O2L,AS,IPL
10/27/2019 2:00,7,AS,KYAAR,27-10-2019,200,17.1,67.9,6.5,929,125,77,SuCS,O2L,AS,IPL
10/27/2019 2:30,7,AS,KYAAR,27-10-2019,230,17.1,67.9,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 3:00,7,AS,KYAAR,27-10-2019,300,17.1,67.8,6.5,928,125,78,SuCS,O2L,AS,BT
10/27/2019 3:30,7,AS,KYAAR,27-10-2019,330,17.1,67.7,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 4:00,7,AS,KYAAR,27-10-2019,400,17.1,67.6,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 4:30,7,AS,KYAAR,27-10-2019,430,17.1,67.5,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 5:00,7,AS,KYAAR,27-10-2019,500,17.2,67.5,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 5:30,7,AS,KYAAR,27-10-2019,530,17.2,67.4,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 6:00,7,AS,KYAAR,27-10-2019,600,17.2,67.3,6.5,928,125,78,SuCS,O2L,AS,BT
10/27/2019 6:30,7,AS,KYAAR,27-10-2019,630,17.2,67.2,6.5,928,125,78,SuCS,O2L,AS,IPL
10/27/2019 7:00,7,AS,KYAAR,27-10-2019,700,17.3,67.2,6.5,926,125,80,SuCS,O2L,AS,IPL
10/27/2019 7:30,7,AS,KYAAR,27-10-2019,730,17.3,67.1,6.5,925,130,81,SuCS,O2L,AS,IPL
10/27/2019 8:00,7,AS,KYAAR,27-10-2019,800,17.3,67.1,6.5,924,130,82,SuCS,O2L,AS,IPL
10/27/2019 8:30,7,AS,KYAAR,27-10-2019,830,17.4,67,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 9:00,7,AS,KYAAR,27-10-2019,900,17.4,67,6.5,922,130,84,SuCS,O2L,AS,BT
10/27/2019 9:30,7,AS,KYAAR,27-10-2019,930,17.4,66.9,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 10:00,7,AS,KYAAR,27-10-2019,1000,17.4,66.9,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 10:30,7,AS,KYAAR,27-10-2019,1030,17.5,66.8,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 11:00,7,AS,KYAAR,27-10-2019,1100,17.5,66.8,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 11:30,7,AS,KYAAR,27-10-2019,1130,17.5,66.7,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 12:00,7,AS,KYAAR,27-10-2019,1200,17.5,66.7,6.5,922,130,84,SuCS,O2L,AS,BT
10/27/2019 12:30,7,AS,KYAAR,27-10-2019,1230,17.5,66.7,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 13:00,7,AS,KYAAR,27-10-2019,1300,17.5,66.6,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 13:30,7,AS,KYAAR,27-10-2019,1330,17.5,66.6,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 14:00,7,AS,KYAAR,27-10-2019,1400,17.5,66.6,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 14:30,7,AS,KYAAR,27-10-2019,1430,17.5,66.5,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 15:00,7,AS,KYAAR,27-10-2019,1500,17.5,66.5,6.5,922,130,84,SuCS,O2L,AS,BT
10/27/2019 15:30,7,AS,KYAAR,27-10-2019,1530,17.5,66.5,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 16:00,7,AS,KYAAR,27-10-2019,1600,17.6,66.4,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 16:30,7,AS,KYAAR,27-10-2019,1630,17.6,66.4,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 17:00,7,AS,KYAAR,27-10-2019,1700,17.7,66.4,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 17:30,7,AS,KYAAR,27-10-2019,1730,17.8,66.3,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 18:00,7,AS,KYAAR,27-10-2019,1800,17.8,66.3,6.5,922,130,84,SuCS,O2L,AS,BT
10/27/2019 18:30,7,AS,KYAAR,27-10-2019,1830,17.8,66.2,6.5,922,130,84,SuCS,O2L,AS,IPL
10/27/2019 19:00,7,AS,KYAAR,27-10-2019,1900,17.9,66.1,6.5,923,130,83,SuCS,O2L,AS,IPL
10/27/2019 19:30,7,AS,KYAAR,27-10-2019,1930,17.9,66,6.5,924,130,82,SuCS,O2L,AS,IPL
